folio,nro,depto,area,suf_disc,victima,inseguridad,prob_disc_logit,prob_disc_rf,y_pred_logit,y_pred_rf
412-001137-A-0091,1.0,Oruro,Urbano,1,0,0,0.4034,0.495,0,0
412-001137-A-0151,1.0,Oruro,Urbano,0,0,0,0.3988,0.2194,0,0
412-000703-A-0011,1.0,Oruro,Urbano,1,0,1,0.7653,0.6331,1,1
412-000703-A-0031,1.0,Oruro,Urbano,1,0,0,0.4072,0.3763,0,0
412-000703-A-0051,2.0,Oruro,Urbano,1,0,0,0.6332,0.5214,1,1
412-000703-A-0061,2.0,Oruro,Urbano,0,0,0,0.4203,0.3444,0,0
412-000703-A-0161,1.0,Oruro,Urbano,0,0,0,0.5831,0.3077,1,0
412-000703-A-0191,1.0,Oruro,Urbano,0,1,0,0.5227,0.2645,1,0
412-000703-A-0211,1.0,Oruro,Urbano,0,0,0,0.4904,0.3329,0,0
412-000703-A-0171,1.0,Oruro,Urbano,0,0,0,0.5694,0.1953,1,0
412-000703-A-0081,1.0,Oruro,Urbano,0,0,0,0.4861,0.4167,0,0
414-003547-A-0101,1.0,Oruro,Urbano,1,0,0,0.5465,0.6055,1,1
414-003547-A-0121,2.0,Oruro,Urbano,0,0,0,0.4619,0.2056,0,0
414-003547-A-0171,1.0,Oruro,Urbano,0,0,0,0.4149,0.2755,0,0
414-003547-A-0141,1.0,Oruro,Urbano,1,0,0,0.4651,0.2931,0,0
414-003547-A-0011,3.0,Oruro,Urbano,0,0,0,0.3364,0.2498,0,0
414-003547-A-0051,1.0,Oruro,Urbano,0,0,0,0.4871,0.3309,0,0
414-003547-A-0081,1.0,Oruro,Urbano,0,0,0,0.4891,0.3834,0,0
414-003547-A-0031,1.0,Oruro,Urbano,0,0,0,0.4132,0.3807,0,0
414-003547-A-0211,1.0,Oruro,Urbano,0,0,1,0.3397,0.194,0,0
414-003547-A-0231,1.0,Oruro,Urbano,0,0,0,0.3132,0.252,0,0
414-003547-A-0191,1.0,Oruro,Urbano,0,0,0,0.347,0.1846,0,0
414-003547-A-0261,2.0,Oruro,Urbano,0,0,0,0.3259,0.2303,0,0
412-000786-A-0011,3.0,Oruro,Urbano,1,1,0,0.4233,0.4542,0,0
412-000786-A-0031,1.0,Oruro,Urbano,1,0,0,0.6558,0.6517,1,1
412-000786-A-0051,1.0,Oruro,Urbano,0,1,0,0.3475,0.2287,0,0
412-000786-A-0081,2.0,Oruro,Urbano,0,0,0,0.516,0.3098,1,0
412-000786-A-0221,1.0,Oruro,Urbano,0,0,1,0.3505,0.2719,0,0
412-000786-A-0241,1.0,Oruro,Urbano,0,0,1,0.4067,0.3063,0,0
412-000786-A-0261,3.0,Oruro,Urbano,0,0,1,0.3662,0.2703,0,0
412-000786-A-0191,3.0,Oruro,Urbano,0,0,1,0.4035,0.2632,0,0
412-000786-A-0101,3.0,Oruro,Urbano,0,0,0,0.4,0.3183,0,0
412-000786-A-0151,1.0,Oruro,Urbano,0,0,1,0.3767,0.2188,0,0
412-000786-A-0121,2.0,Oruro,Urbano,0,0,1,0.3971,0.3042,0,0
412-000786-A-0171,1.0,Oruro,Urbano,0,1,1,0.336,0.1687,0,0
414-003309-A-0101,1.0,Oruro,Urbano,0,1,0,0.4435,0.3436,0,0
414-003309-A-0081,1.0,Oruro,Urbano,1,0,1,0.6643,0.4701,1,0
414-003309-A-0111,1.0,Oruro,Urbano,1,0,0,0.5793,0.3113,1,0
414-003309-A-0071,1.0,Oruro,Urbano,0,0,0,0.4892,0.4051,0,0
414-003309-A-0131,1.0,Oruro,Urbano,0,0,0,0.5249,0.3236,1,0
414-003309-A-0141,1.0,Oruro,Urbano,0,0,0,0.3882,0.301,0,0
414-003309-A-0161,2.0,Oruro,Urbano,0,0,0,0.3558,0.3585,0,0
414-003309-A-0171,1.0,Oruro,Urbano,0,0,0,0.37,0.2422,0,0
414-003309-A-0011,1.0,Oruro,Urbano,0,0,0,0.4498,0.3012,0,0
414-003309-A-0021,1.0,Oruro,Urbano,0,0,0,0.3271,0.141,0,0
414-003309-A-0041,1.0,Oruro,Urbano,0,0,0,0.2963,0.212,0,0
414-003309-A-0051,1.0,Oruro,Urbano,0,0,0,0.429,0.3904,0,0
413-002030-A-0161,1.0,Oruro,Urbano,0,1,0,0.3648,0.1751,0,0
413-002030-A-0171,1.0,Oruro,Urbano,0,0,0,0.4977,0.3452,0,0
413-002030-A-0131,1.0,Oruro,Urbano,0,1,1,0.4607,0.403,0,0
413-002030-A-0141,1.0,Oruro,Urbano,0,0,0,0.4479,0.2937,0,0
413-002030-A-0011,1.0,Oruro,Urbano,0,0,0,0.3951,0.3711,0,0
413-002030-A-0081,1.0,Oruro,Urbano,0,0,0,0.3817,0.3789,0,0
413-002030-A-0101,1.0,Oruro,Urbano,0,0,0,0.5458,0.2978,1,0
413-002030-A-0111,1.0,Oruro,Urbano,0,0,0,0.3283,0.1982,0,0
413-002030-A-0021,3.0,Oruro,Urbano,0,0,0,0.3638,0.2464,0,0
413-002030-A-0041,1.0,Oruro,Urbano,0,0,0,0.3531,0.2141,0,0
413-002030-A-0051,1.0,Oruro,Urbano,0,0,1,0.3788,0.3283,0,0
413-002030-A-0071,1.0,Oruro,Urbano,1,0,1,0.4896,0.3838,0,0
413-002100-A-0101,3.0,Oruro,Urbano,0,0,0,0.378,0.2718,0,0
413-002100-A-0071,1.0,Oruro,Urbano,1,0,1,0.5153,0.4797,1,0
413-002100-A-0091,3.0,Oruro,Urbano,0,0,0,0.3692,0.2074,0,0
413-002100-A-0121,1.0,Oruro,Urbano,1,0,0,0.5579,0.5578,1,1
413-002100-A-0131,3.0,Oruro,Urbano,0,0,1,0.465,0.1967,0,0
413-002100-A-0151,1.0,Oruro,Urbano,0,0,1,0.4206,0.2242,0,0
413-002100-A-0171,1.0,Oruro,Urbano,0,0,0,0.42,0.2591,0,0
413-002100-A-0181,1.0,Oruro,Urbano,1,0,0,0.7535,0.6395,1,1
413-002100-A-0011,1.0,Oruro,Urbano,0,0,1,0.3716,0.2127,0,0
413-002100-A-0021,1.0,Oruro,Urbano,0,0,1,0.3831,0.2571,0,0
413-002100-A-0041,1.0,Oruro,Urbano,0,0,0,0.3258,0.2469,0,0
413-002100-A-0061,1.0,Oruro,Urbano,0,0,1,0.3413,0.1897,0,0
412-001281-A-0021,1.0,Oruro,Urbano,1,1,1,0.5015,0.5282,1,1
412-001281-A-0071,1.0,Oruro,Urbano,1,0,1,0.5837,0.6642,1,1
412-001281-A-0041,1.0,Oruro,Urbano,0,0,1,0.3273,0.1953,0,0
412-001281-A-0101,1.0,Oruro,Urbano,1,0,0,0.69,0.6435,1,1
412-001281-A-0201,3.0,Oruro,Urbano,0,0,1,0.4482,0.2603,0,0
412-001281-A-0171,1.0,Oruro,Urbano,0,1,0,0.4238,0.2327,0,0
412-001281-A-0151,3.0,Oruro,Urbano,0,0,1,0.4533,0.2923,0,0
412-001281-A-0121,3.0,Oruro,Urbano,0,0,0,0.3947,0.232,0,0
412-001281-A-0221,1.0,Oruro,Urbano,0,0,1,0.7085,0.5008,1,1
412-001281-A-0281,1.0,Oruro,Urbano,0,0,0,0.495,0.3063,0,0
412-001281-A-0301,1.0,Oruro,Urbano,0,0,1,0.6219,0.4549,1,0
412-001281-A-0251,3.0,Oruro,Urbano,0,0,1,0.4192,0.2987,0,0
413-002180-A-0131,1.0,Oruro,Urbano,0,0,0,0.5128,0.303,1,0
413-002180-A-0111,1.0,Oruro,Urbano,0,1,0,0.3918,0.2143,0,0
413-002180-A-0091,1.0,Oruro,Urbano,1,0,0,0.5245,0.5682,1,1
413-002180-A-0081,1.0,Oruro,Urbano,0,1,0,0.3746,0.2355,0,0
413-002180-A-0011,3.0,Oruro,Urbano,0,0,1,0.4843,0.3636,0,0
413-002180-A-0061,1.0,Oruro,Urbano,0,0,0,0.4701,0.3769,0,0
413-002180-A-0031,1.0,Oruro,Urbano,0,0,1,0.4714,0.3151,0,0
413-002180-A-0041,3.0,Oruro,Urbano,0,0,0,0.4274,0.2968,0,0
413-002180-A-0141,3.0,Oruro,Urbano,0,0,0,0.3559,0.2428,0,0
413-002180-A-0161,3.0,Oruro,Urbano,0,0,0,0.3715,0.2104,0,0
413-002180-A-0191,2.0,Oruro,Urbano,0,0,0,0.3581,0.2128,0,0
411-000185-A-0011,1.0,Oruro,Urbano,1,0,0,0.7576,0.6183,1,1
411-000185-A-0041,1.0,Oruro,Urbano,1,1,0,0.6963,0.5407,1,1
411-000185-A-0051,1.0,Oruro,Urbano,1,1,0,0.5758,0.5446,1,1
411-000185-A-0021,1.0,Oruro,Urbano,1,0,1,0.6739,0.548,1,1
411-000185-A-0071,1.0,Oruro,Urbano,0,0,0,0.6058,0.2534,1,0
411-000185-A-0111,1.0,Oruro,Urbano,0,0,0,0.7379,0.5401,1,1
411-000185-A-0101,1.0,Oruro,Urbano,0,0,0,0.6755,0.5829,1,1
411-000185-A-0081,3.0,Oruro,Urbano,0,0,0,0.4659,0.2968,0,0
411-000185-A-0141,1.0,Oruro,Urbano,0,0,1,0.3799,0.196,0,0
411-000185-A-0161,1.0,Oruro,Urbano,1,1,0,0.6413,0.5745,1,1
411-000185-A-0171,3.0,Oruro,Urbano,0,0,0,0.4482,0.3082,0,0
411-000185-A-0131,1.0,Oruro,Urbano,1,0,1,0.519,0.5341,1,1
443-004829-A-0051,1.0,Oruro,Rural,0,0,0,0.5208,0.4236,1,0
443-004829-A-0061,1.0,Oruro,Rural,0,0,0,0.4308,0.3853,0,0
443-004829-A-0081,1.0,Oruro,Rural,0,0,0,0.3115,0.2672,0,0
443-004829-A-0071,1.0,Oruro,Rural,0,0,0,0.4528,0.3841,0,0
443-004829-A-0091,1.0,Oruro,Rural,0,0,1,0.4071,0.2908,0,0
443-004829-A-0101,1.0,Oruro,Rural,0,0,0,0.6835,0.2898,1,0
443-004829-A-0111,1.0,Oruro,Rural,0,0,0,0.4101,0.2492,0,0
443-004829-A-0121,1.0,Oruro,Rural,0,0,0,0.4322,0.3516,0,0
443-004829-A-0011,1.0,Oruro,Rural,0,0,0,0.3754,0.2474,0,0
443-004829-A-0021,1.0,Oruro,Rural,1,0,0,0.6269,0.6069,1,1
443-004829-A-0031,1.0,Oruro,Rural,0,0,0,0.3773,0.2216,0,0
443-004829-A-0041,1.0,Oruro,Rural,0,0,0,0.5752,0.4879,1,0
443-004761-A-0011,1.0,Oruro,Rural,0,0,0,0.2795,0.2513,0,0
443-004761-A-0021,1.0,Oruro,Rural,0,0,0,0.2007,0.1444,0,0
443-004761-A-0031,1.0,Oruro,Rural,1,0,0,0.2063,0.1799,0,0
443-004761-A-0041,1.0,Oruro,Rural,0,0,0,0.3363,0.2334,0,0
443-004761-A-0101,1.0,Oruro,Rural,0,0,1,0.6848,0.3459,1,0
443-004761-A-0111,1.0,Oruro,Rural,0,0,1,0.4117,0.2737,0,0
443-004761-A-0121,1.0,Oruro,Rural,0,0,0,0.5417,0.3507,1,0
443-004761-A-0131,3.0,Oruro,Rural,0,0,1,0.2534,0.1917,0,0
443-004761-A-0051,1.0,Oruro,Rural,0,0,0,0.5963,0.5785,1,1
443-004761-A-0061,1.0,Oruro,Rural,0,0,0,0.2326,0.1524,0,0
443-004761-A-0081,4.0,Oruro,Rural,0,0,0,0.435,0.2155,0,0
443-004761-A-0091,1.0,Oruro,Rural,0,0,0,0.492,0.4034,0,0
444-004785-A-0011,1.0,Oruro,Rural,0,0,0,0.4929,0.2484,0,0
444-004785-A-0021,1.0,Oruro,Rural,1,0,0,0.5319,0.4181,1,0
444-004785-A-0031,1.0,Oruro,Rural,0,0,0,0.516,0.3706,1,0
444-004785-A-0041,1.0,Oruro,Rural,0,0,0,0.3594,0.2382,0,0
444-004785-A-0091,1.0,Oruro,Rural,0,0,1,0.6148,0.4818,1,0
444-004785-A-0101,1.0,Oruro,Rural,0,0,0,0.5215,0.4079,1,0
444-004785-A-0111,1.0,Oruro,Rural,0,0,0,0.273,0.2356,0,0
444-004785-A-0121,1.0,Oruro,Rural,0,0,0,0.674,0.3448,1,0
444-004785-A-0051,3.0,Oruro,Rural,0,0,0,0.411,0.2031,0,0
444-004785-A-0061,1.0,Oruro,Rural,1,1,0,0.6639,0.7061,1,1
444-004785-A-0071,2.0,Oruro,Rural,1,0,0,0.5358,0.6172,1,1
444-004785-A-0081,1.0,Oruro,Rural,1,0,0,0.5384,0.4605,1,0
441-007186-D-0051,1.0,Oruro,Rural,0,0,0,0.5431,0.334,1,0
441-007186-D-0061,3.0,Oruro,Rural,0,0,0,0.4566,0.2182,0,0
441-007186-D-0081,1.0,Oruro,Rural,0,0,0,0.5734,0.3194,1,0
441-007186-D-0091,1.0,Oruro,Rural,0,0,0,0.4272,0.178,0,0
441-007186-D-0121,1.0,Oruro,Rural,0,0,1,0.4182,0.225,0,0
441-007186-D-0131,1.0,Oruro,Rural,1,0,0,0.4321,0.266,0,0
441-007186-D-0101,1.0,Oruro,Rural,0,0,0,0.3426,0.125,0,0
441-007186-D-0111,3.0,Oruro,Rural,0,0,0,0.5185,0.3759,1,0
441-007186-D-0011,5.0,Oruro,Rural,1,0,0,0.5223,0.6888,1,1
441-007186-D-0021,1.0,Oruro,Rural,0,0,0,0.5611,0.372,1,0
441-007186-D-0031,1.0,Oruro,Rural,0,0,0,0.6651,0.4976,1,0
441-007186-D-0041,3.0,Oruro,Rural,0,0,0,0.6201,0.4649,1,0
452-007168-D-0061,1.0,Oruro,Rural,0,0,0,0.5233,0.284,1,0
452-007168-D-0051,1.0,Oruro,Rural,0,0,0,0.5896,0.2633,1,0
452-007168-D-0071,1.0,Oruro,Rural,0,0,0,0.5841,0.4842,1,0
452-007168-D-0081,1.0,Oruro,Rural,0,0,0,0.546,0.2263,1,0
452-007168-D-0011,1.0,Oruro,Rural,0,0,0,0.5621,0.2813,1,0
452-007168-D-0021,1.0,Oruro,Rural,0,0,1,0.5382,0.4593,1,0
452-007168-D-0031,1.0,Oruro,Rural,0,0,0,0.535,0.352,1,0
452-007168-D-0041,1.0,Oruro,Rural,0,0,1,0.4645,0.3762,0,0
452-007168-D-0091,3.0,Oruro,Rural,1,1,0,0.5251,0.3501,1,0
452-007168-D-0101,1.0,Oruro,Rural,1,0,0,0.5912,0.6569,1,1
452-007168-D-0111,1.0,Oruro,Rural,0,0,0,0.6176,0.4406,1,0
452-007168-D-0121,1.0,Oruro,Rural,0,0,0,0.6023,0.3934,1,0
451-007162-D-0101,1.0,Oruro,Rural,1,0,0,0.6384,0.6538,1,1
451-007162-D-0111,1.0,Oruro,Rural,0,0,0,0.5247,0.2358,1,0
451-007162-D-0121,1.0,Oruro,Rural,0,0,0,0.61,0.4527,1,0
451-007162-D-0131,1.0,Oruro,Rural,0,0,0,0.3222,0.221,0,0
451-007162-D-0011,1.0,Oruro,Rural,0,0,1,0.5717,0.3103,1,0
451-007162-D-0021,1.0,Oruro,Rural,0,0,1,0.6294,0.3873,1,0
451-007162-D-0031,1.0,Oruro,Rural,0,0,0,0.6246,0.265,1,0
451-007162-D-0041,1.0,Oruro,Rural,0,0,1,0.5995,0.3556,1,0
451-007162-D-0051,2.0,Oruro,Rural,1,0,0,0.6757,0.5826,1,1
451-007162-D-0061,1.0,Oruro,Rural,0,0,0,0.6838,0.5531,1,1
451-007162-D-0081,1.0,Oruro,Rural,0,0,0,0.6781,0.5115,1,1
451-007162-D-0091,1.0,Oruro,Rural,0,0,0,0.5181,0.3384,1,0
441-006427-D-0091,1.0,Oruro,Rural,0,0,0,0.6519,0.418,1,0
441-006427-D-0101,1.0,Oruro,Rural,1,0,0,0.6108,0.574,1,1
441-006427-D-0111,1.0,Oruro,Rural,0,0,0,0.4709,0.1829,0,0
441-006427-D-0121,1.0,Oruro,Rural,0,0,0,0.4082,0.2357,0,0
441-006427-D-0011,1.0,Oruro,Rural,0,0,0,0.2578,0.1261,0,0
441-006427-D-0021,1.0,Oruro,Rural,0,0,1,0.5679,0.3402,1,0
441-006427-D-0031,1.0,Oruro,Rural,0,0,0,0.7331,0.4318,1,0
441-006427-D-0041,1.0,Oruro,Rural,0,0,0,0.5747,0.4354,1,0
441-006427-D-0051,1.0,Oruro,Rural,1,0,0,0.5868,0.4626,1,0
441-006427-D-0061,1.0,Oruro,Rural,0,0,0,0.6601,0.4171,1,0
441-006427-D-0071,1.0,Oruro,Rural,1,0,0,0.5733,0.5412,1,1
441-006427-D-0081,1.0,Oruro,Rural,0,1,1,0.6879,0.4138,1,0
451-006025-D-0141,1.0,Oruro,Rural,0,0,0,0.3861,0.2368,0,0
451-006025-D-0111,1.0,Oruro,Rural,0,0,0,0.4687,0.4051,0,0
451-006025-D-0121,1.0,Oruro,Rural,0,0,0,0.6567,0.5091,1,1
451-006025-D-0131,1.0,Oruro,Rural,0,0,0,0.5154,0.3013,1,0
451-006025-D-0011,1.0,Oruro,Rural,0,0,0,0.715,0.4146,1,0
451-006025-D-0021,2.0,Oruro,Rural,0,0,1,0.7324,0.4981,1,0
451-006025-D-0041,1.0,Oruro,Rural,1,0,0,0.5532,0.5354,1,1
451-006025-D-0091,1.0,Oruro,Rural,1,0,0,0.5984,0.6359,1,1
451-006025-D-0061,1.0,Oruro,Rural,0,0,0,0.7457,0.3777,1,0
451-006025-D-0071,1.0,Oruro,Rural,1,1,0,0.6456,0.4613,1,0
451-006025-D-0081,1.0,Oruro,Rural,1,0,0,0.5736,0.5862,1,1
444-004845-A-0011,1.0,Oruro,Rural,0,0,0,0.2953,0.1628,0,0
444-004845-A-0021,1.0,Oruro,Rural,0,0,0,0.4633,0.2822,0,0
444-004845-A-0031,1.0,Oruro,Rural,0,0,0,0.5454,0.4214,1,0
444-004845-A-0041,1.0,Oruro,Rural,0,0,0,0.3416,0.2342,0,0
444-004845-A-0101,1.0,Oruro,Rural,0,0,0,0.5492,0.3055,1,0
444-004845-A-0111,1.0,Oruro,Rural,0,0,0,0.5074,0.2861,1,0
444-004845-A-0121,1.0,Oruro,Rural,0,0,1,0.5374,0.3232,1,0
444-004845-A-0051,1.0,Oruro,Rural,0,1,1,0.5441,0.3687,1,0
444-004845-A-0061,1.0,Oruro,Rural,1,0,1,0.6633,0.6947,1,1
444-004845-A-0081,1.0,Oruro,Rural,0,1,0,0.7298,0.4758,1,0
444-004845-A-0091,1.0,Oruro,Rural,1,0,1,0.7308,0.7012,1,1
432-004307-A-0011,3.0,Oruro,Urbano,0,0,1,0.5345,0.31,1,0
432-004307-A-0031,1.0,Oruro,Urbano,0,0,0,0.4261,0.268,0,0
432-004307-A-0041,1.0,Oruro,Urbano,0,0,0,0.6082,0.3775,1,0
432-004307-A-0061,1.0,Oruro,Urbano,0,0,0,0.6513,0.4199,1,0
432-004307-A-0161,1.0,Oruro,Urbano,0,0,0,0.3771,0.3156,0,0
432-004307-A-0181,2.0,Oruro,Urbano,0,0,0,0.3837,0.2472,0,0
432-004307-A-0191,3.0,Oruro,Urbano,0,0,1,0.3853,0.2588,0,0
432-004307-A-0111,1.0,Oruro,Urbano,1,0,0,0.7029,0.6245,1,1
432-004307-A-0131,3.0,Oruro,Urbano,1,0,0,0.5101,0.4748,1,0
432-004307-A-0081,1.0,Oruro,Urbano,0,0,0,0.4423,0.2666,0,0
432-004307-A-0091,1.0,Oruro,Urbano,0,0,0,0.7191,0.4403,1,0
453-006856-D-0011,1.0,Oruro,Rural,0,0,0,0.4672,0.1894,0,0
453-006856-D-0021,1.0,Oruro,Rural,0,0,0,0.4902,0.3627,0,0
453-006856-D-0031,1.0,Oruro,Rural,0,0,0,0.4467,0.2016,0,0
453-006856-D-0051,1.0,Oruro,Rural,0,0,0,0.4477,0.1732,0,0
453-006856-D-0061,1.0,Oruro,Rural,0,0,1,0.3964,0.3424,0,0
453-006856-D-0071,1.0,Oruro,Rural,0,0,1,0.5189,0.3356,1,0
453-006856-D-0091,1.0,Oruro,Rural,0,0,0,0.4912,0.4001,0,0
453-006856-D-0101,1.0,Oruro,Rural,0,0,0,0.4066,0.2952,0,0
453-006856-D-0131,1.0,Oruro,Rural,0,0,0,0.4367,0.2546,0,0
453-006856-D-0111,1.0,Oruro,Rural,0,0,0,0.5558,0.348,1,0
453-006856-D-0141,1.0,Oruro,Rural,0,0,0,0.6406,0.2032,1,0
453-006856-D-0151,1.0,Oruro,Rural,0,0,0,0.58,0.4435,1,0
444-004636-A-0011,4.0,Oruro,Rural,0,0,0,0.4482,0.3056,0,0
444-004636-A-0021,1.0,Oruro,Rural,0,0,0,0.5278,0.2696,1,0
444-004636-A-0031,1.0,Oruro,Rural,0,0,0,0.2861,0.2271,0,0
444-004636-A-0041,1.0,Oruro,Rural,0,0,0,0.5214,0.2646,1,0
444-004636-A-0051,1.0,Oruro,Rural,0,0,0,0.4887,0.2768,0,0
444-004636-A-0071,1.0,Oruro,Rural,0,0,0,0.2053,0.296,0,0
444-004636-A-0081,1.0,Oruro,Rural,0,0,0,0.3473,0.296,0,0
444-004636-A-0061,2.0,Oruro,Rural,0,0,0,0.3414,0.3798,0,0
444-004636-A-0111,1.0,Oruro,Rural,0,0,0,0.5808,0.3317,1,0
444-004636-A-0091,1.0,Oruro,Rural,0,0,0,0.6614,0.26,1,0
444-004636-A-0101,1.0,Oruro,Rural,0,0,0,0.6938,0.477,1,0
444-004636-A-0121,1.0,Oruro,Rural,0,0,0,0.4606,0.2989,0,0
422-003799-A-0011,1.0,Oruro,Urbano,0,0,1,0.5772,0.3077,1,0
422-003799-A-0041,1.0,Oruro,Urbano,0,0,0,0.6366,0.4516,1,0
422-003799-A-0061,1.0,Oruro,Urbano,0,1,1,0.4011,0.2593,0,0
422-003799-A-0081,1.0,Oruro,Urbano,0,0,1,0.3259,0.188,0,0
422-003799-A-0161,1.0,Oruro,Urbano,0,0,1,0.4604,0.2528,0,0
422-003799-A-0121,1.0,Oruro,Urbano,0,0,1,0.5089,0.3635,1,0
422-003799-A-0101,1.0,Oruro,Urbano,0,1,1,0.2831,0.1938,0,0
422-003799-A-0141,1.0,Oruro,Urbano,0,0,1,0.4202,0.2589,0,0
422-003799-A-0181,3.0,Oruro,Urbano,0,1,1,0.4044,0.2548,0,0
422-003799-A-0201,1.0,Oruro,Urbano,1,1,1,0.5786,0.5722,1,1
422-003799-A-0221,3.0,Oruro,Urbano,0,0,1,0.4341,0.2097,0,0
422-003799-A-0241,1.0,Oruro,Urbano,0,0,1,0.4556,0.2595,0,0
421-003729-A-0011,1.0,Oruro,Urbano,0,1,1,0.5242,0.338,1,0
421-003729-A-0031,1.0,Oruro,Urbano,0,0,1,0.4852,0.3125,0,0
421-003729-A-0051,3.0,Oruro,Urbano,0,1,1,0.3314,0.1946,0,0
421-003729-A-0061,3.0,Oruro,Urbano,0,0,1,0.3786,0.2571,0,0
421-003729-A-0121,3.0,Oruro,Urbano,0,0,1,0.4379,0.3968,0,0
421-003729-A-0131,1.0,Oruro,Urbano,0,0,1,0.3802,0.2012,0,0
421-003729-A-0101,1.0,Oruro,Urbano,0,0,1,0.4941,0.2434,0,0
421-003729-A-0081,1.0,Oruro,Urbano,0,0,1,0.3977,0.2003,0,0
421-003729-A-0151,1.0,Oruro,Urbano,0,0,1,0.4326,0.3155,0,0
421-003729-A-0201,1.0,Oruro,Urbano,0,0,1,0.6647,0.4681,1,0
421-003729-A-0191,3.0,Oruro,Urbano,0,1,1,0.3283,0.2377,0,0
421-003729-A-0171,3.0,Oruro,Urbano,0,1,1,0.3431,0.2246,0,0
441-006550-D-0011,1.0,Oruro,Rural,0,0,0,0.5051,0.2744,1,0
441-006550-D-0031,1.0,Oruro,Rural,0,0,1,0.6379,0.4292,1,0
441-006550-D-0061,1.0,Oruro,Rural,0,0,0,0.2932,0.1538,0,0
441-006550-D-0081,1.0,Oruro,Rural,0,0,0,0.3496,0.255,0,0
441-006550-D-0151,1.0,Oruro,Rural,0,0,1,0.5744,0.3138,1,0
441-006550-D-0181,1.0,Oruro,Rural,0,0,1,0.501,0.3564,1,0
441-006550-D-0101,3.0,Oruro,Rural,0,0,0,0.4331,0.2901,0,0
441-006550-D-0131,1.0,Oruro,Rural,0,0,1,0.5004,0.2534,1,0
441-006550-D-0201,1.0,Oruro,Rural,0,0,0,0.6397,0.4417,1,0
441-006550-D-0231,1.0,Oruro,Rural,0,0,0,0.5693,0.2722,1,0
441-006550-D-0271,1.0,Oruro,Rural,0,0,0,0.2131,0.1545,0,0
444-005058-A-0011,1.0,Oruro,Rural,0,0,1,0.5835,0.3144,1,0
444-005058-A-0021,1.0,Oruro,Rural,0,0,1,0.4843,0.2763,0,0
444-005058-A-0031,1.0,Oruro,Rural,0,0,1,0.4582,0.2916,0,0
444-005058-A-0041,1.0,Oruro,Rural,0,0,1,0.3144,0.2291,0,0
444-005058-A-0051,1.0,Oruro,Rural,0,0,0,0.4753,0.2214,0,0
444-005058-A-0061,1.0,Oruro,Rural,0,0,1,0.4947,0.4552,0,0
444-005058-A-0081,1.0,Oruro,Rural,0,0,0,0.241,0.1983,0,0
444-005058-A-0091,6.0,Oruro,Rural,0,0,1,0.4696,0.312,0,0
444-005058-A-0121,1.0,Oruro,Rural,0,0,0,0.2559,0.1573,0,0
444-005058-A-0111,2.0,Oruro,Rural,0,0,1,0.3261,0.1593,0,0
444-005058-A-0101,1.0,Oruro,Rural,0,0,0,0.2753,0.1612,0,0
444-005058-A-0131,1.0,Oruro,Rural,0,0,1,0.262,0.1153,0,0
452-006678-D-0011,1.0,Oruro,Rural,0,0,0,0.4026,0.2482,0,0
452-006678-D-0021,1.0,Oruro,Rural,0,0,0,0.5467,0.2864,1,0
452-006678-D-0031,1.0,Oruro,Rural,0,0,0,0.3475,0.2112,0,0
452-006678-D-0041,1.0,Oruro,Rural,0,0,0,0.5535,0.4585,1,0
452-006678-D-0051,3.0,Oruro,Rural,0,0,1,0.3829,0.2239,0,0
452-006678-D-0061,1.0,Oruro,Rural,0,0,1,0.5705,0.3185,1,0
452-006678-D-0071,1.0,Oruro,Rural,0,0,1,0.3403,0.2397,0,0
452-006678-D-0081,1.0,Oruro,Rural,0,0,1,0.4095,0.2677,0,0
452-006678-D-0091,1.0,Oruro,Rural,0,0,0,0.556,0.2713,1,0
452-006678-D-0101,1.0,Oruro,Rural,0,0,0,0.5425,0.3399,1,0
452-006678-D-0111,1.0,Oruro,Rural,0,0,0,0.5554,0.3614,1,0
452-006678-D-0121,1.0,Oruro,Rural,0,0,0,0.5837,0.3213,1,0
432-004178-A-0011,1.0,Oruro,Urbano,0,1,0,0.5892,0.346,1,0
432-004178-A-0021,1.0,Oruro,Urbano,0,0,1,0.5347,0.2994,1,0
432-004178-A-0031,3.0,Oruro,Urbano,0,1,1,0.4306,0.2495,0,0
432-004178-A-0051,1.0,Oruro,Urbano,0,0,0,0.5366,0.2462,1,0
432-004178-A-0061,3.0,Oruro,Urbano,0,0,1,0.6038,0.3612,1,0
432-004178-A-0081,1.0,Oruro,Urbano,0,0,1,0.6794,0.4264,1,0
432-004178-A-0091,1.0,Oruro,Urbano,0,0,1,0.461,0.3099,0,0
432-004178-A-0101,1.0,Oruro,Urbano,0,0,0,0.4913,0.3834,0,0
432-004178-A-0121,3.0,Oruro,Urbano,0,0,0,0.4388,0.2311,0,0
432-004178-A-0111,3.0,Oruro,Urbano,0,0,0,0.4528,0.2977,0,0
432-004178-A-0131,1.0,Oruro,Urbano,0,0,0,0.7274,0.4783,1,0
451-006947-D-0011,1.0,Oruro,Rural,0,0,0,0.7443,0.4023,1,0
451-006947-D-0021,1.0,Oruro,Rural,1,0,0,0.4364,0.6023,0,1
451-006947-D-0031,1.0,Oruro,Rural,0,0,0,0.6934,0.4763,1,0
451-006947-D-0041,1.0,Oruro,Rural,0,0,0,0.4694,0.3333,0,0
451-006947-D-0061,1.0,Oruro,Rural,0,0,0,0.4938,0.249,0,0
