folio,depto,area,nro,s09a_01a,s09a_01b,s09a_01c,s09a_01d,s09a_01e,s09a_01f,s09a_01g,s09a_01h,s09a_01i,s09a_01j,s09a_01k,s09a_01l,s09a_01le,s09a_02,s09a_03_1,s09a_03_2,s09a_03_3,s09a_03_4,s09a_03_5,s09a_03_5e,s09a_04,s09a_04e,s09a_05_1,s09a_05_2,s09a_05_3,s09a_05_4,s09a_05_5,s09a_05_6,s09a_05_7,s09a_05_8,s09a_05_8e,s09b_01,s09b_02a,s09b_02b,s09b_02e,s09b_03,s09b_04,upm_x,estrato_x,ponderador,suf_disc,n_motivos,victima,inseguridad,denuncia,material_paredes_noble,piso_noble,agua_red,saneamiento,electricidad,basura_recogida,combustible_limpio,internet,vivienda_propia,n_cuartos,n_dormitorios,hacinamiento,totper,sexo,edad,anios_educ,indigena,lengua_grupo,alfabetizado,ocupado,desocupado,log_ylab,log_yhogpc,pobre,pobre_extremo,factor,upm_y,estrato_y
212-000421-A-0101,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,2.0,212-000421-A,212,0.9795267407509417,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1.0,1.0,1.0,1.0,Hombre,25.0,17.0,0,Castellano,1,1,0,7.601402334583733,7.601402334583733,0,0,266.55061522776947,212-000421-A,212
212-000421-A-0341,La Paz,Urbano,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,2.0,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,1.0,1.0,,,2.0,1.0,212-000421-A,212,0.9795267407509417,1,4,1,1,0,1,0,1,1,1,1,1,0,0,3.0,2.0,1.67,5.0,Mujer,36.0,17.0,0,Castellano,1,1,0,5.942799375126701,5.262690188904886,1,1,266.55061522776947,212-000421-A,212
212-000421-A-0141,La Paz,Urbano,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,2.0,3.0,212-000421-A,212,0.9795267407509417,0,0,1,0,0,1,1,0,1,1,1,1,1,1,3.0,2.0,1.0,3.0,Hombre,43.0,12.0,1,Castellano,1,1,0,7.937731775260109,7.079277974042581,1,0,266.55061522776947,212-000421-A,212
212-000421-A-0181,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,4.0,212-000421-A,212,0.9795267407509417,0,0,0,0,0,1,0,0,1,1,1,1,1,1,2.0,1.0,1.0,2.0,Hombre,33.0,17.0,0,Castellano,1,1,0,8.268218880067506,8.403352374992478,0,0,266.55061522776947,212-000421-A,212
212-000421-A-0221,La Paz,Urbano,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,8.0,,,,4.0,212-000421-A,212,0.9795267407509417,0,0,0,1,0,1,1,0,1,1,1,1,1,1,2.0,2.0,1.0,2.0,Hombre,26.0,17.0,0,Castellano,1,1,0,7.592618239954385,7.462932660318629,0,0,266.55061522776947,212-000421-A,212
212-000421-A-0261,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,8.0,,,,4.0,212-000421-A,212,0.9795267407509417,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1.0,1.0,1.0,1.0,Mujer,70.0,4.0,1,Castellano,1,1,0,6.813774202101344,7.181186291855178,1,0,266.55061522776947,212-000421-A,212
212-000421-A-0381,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,8.0,,,,2.0,212-000421-A,212,0.9795267407509417,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1.0,1.0,1.0,1.0,Mujer,24.0,17.0,0,Castellano,1,1,0,7.585098235438007,7.585098235438007,0,0,266.55061522776947,212-000421-A,212
212-000421-A-0421,La Paz,Urbano,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,8.0,,,,2.0,212-000421-A,212,0.9795267407509417,0,0,0,1,0,1,0,1,1,1,1,1,1,0,2.0,1.0,1.5,3.0,Mujer,23.0,17.0,0,Castellano,1,1,0,,7.469559170713424,0,0,266.55061522776947,212-000421-A,212
212-000421-A-0461,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,8.0,,,,3.0,212-000421-A,212,0.9795267407509417,0,0,0,1,0,1,0,1,1,1,1,1,0,1,3.0,1.0,0.33,1.0,Hombre,63.0,10.0,0,Castellano,1,1,0,7.8628820346414905,7.999063204976212,0,0,266.55061522776947,212-000421-A,212
214-006432-A-0011,La Paz,Urbano,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,SI ES CASADA O SOLTERA,2.0,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,2.0,2.0,,,2.0,1.0,214-006432-A,214,0.9388275931229046,1,1,1,1,0,1,1,1,1,1,1,1,1,0,8.0,6.0,0.75,6.0,Mujer,44.0,17.0,0,Castellano,1,1,0,7.816416983691801,7.6938867164909,0,0,255.4754884464605,214-006432-A,214
214-006432-A-0031,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,,2.0,,,,,,,,,,,3.0,5.0,6.0,,1.0,4.0,214-006432-A,214,0.9388275931229046,1,1,1,0,1,1,1,1,0,1,1,1,1,0,4.0,1.0,0.25,1.0,Mujer,62.0,12.0,0,Castellano,1,1,0,5.303304908059076,6.363315348448183,1,1,255.4754884464605,214-006432-A,214
214-006432-A-0071,La Paz,Urbano,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,2.0,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,2.0,1.0,,,2.0,3.0,214-006432-A,214,0.9388275931229046,1,1,1,1,0,1,1,1,1,1,1,1,1,0,3.0,3.0,0.67,2.0,Hombre,59.0,17.0,1,Castellano,1,1,0,8.77971129020447,8.086717920303906,0,0,255.4754884464605,214-006432-A,214
214-006432-A-0091,La Paz,Urbano,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,2.0,214-006432-A,214,0.9388275931229046,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4.0,2.0,1.0,4.0,Mujer,74.0,17.0,0,Castellano,1,1,0,,8.051500257757587,0,0,255.4754884464605,214-006432-A,214
214-006432-A-0121,La Paz,Urbano,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,2.0,4.0,214-006432-A,214,0.9388275931229046,0,0,1,0,0,1,1,1,1,1,1,1,1,1,4.0,3.0,1.25,5.0,Mujer,35.0,17.0,0,Castellano,1,1,0,8.296338705204034,7.675221146449807,0,0,255.4754884464605,214-006432-A,214
214-006432-A-0141,La Paz,Urbano,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,8.0,,,,4.0,214-006432-A,214,0.9388275931229046,0,0,0,1,0,1,1,1,1,1,1,1,0,0,2.0,1.0,1.5,3.0,Mujer,72.0,10.0,0,Castellano,1,1,0,,7.104007168267371,1,0,255.4754884464605,214-006432-A,214
214-006432-A-0161,La Paz,Urbano,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,8.0,,,,3.0,214-006432-A,214,0.9388275931229046,0,0,0,1,0,1,1,1,1,1,1,1,1,0,3.0,2.0,1.0,3.0,Mujer,45.0,17.0,0,Castellano,1,1,0,8.086717920303906,8.185768196016538,0,0,255.4754884464605,214-006432-A,214
214-006432-A-0201,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,4.0,214-006432-A,214,0.9388275931229046,0,0,0,0,0,1,1,1,1,1,1,1,0,0,3.0,2.0,0.67,2.0,Hombre,49.0,17.0,0,Castellano,1,1,0,8.517393171418904,8.35196471204846,0,0,255.4754884464605,214-006432-A,214
214-006432-A-0251,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,2.0,214-006432-A,214,0.9388275931229046,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1.0,1.0,4.0,4.0,Hombre,34.0,12.0,1,Castellano,1,1,0,8.555836815008442,7.1713207447952625,1,0,255.4754884464605,214-006432-A,214
214-006432-A-0181,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,,,,,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,3.0,8.0,,,,2.0,214-006432-A,214,0.9388275931229046,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1.0,1.0,2.0,2.0,Hombre,69.0,10.0,1,Castellano,1,1,0,,6.994039921016612,1,0,255.4754884464605,214-006432-A,214
214-006479-A-0561,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,8.0,,,,3.0,214-006479-A,214,0.9052380549074164,0,0,0,1,0,1,1,1,1,1,1,1,1,0,4.0,2.0,0.5,2.0,Mujer,39.0,17.0,0,Castellano,1,1,0,7.783640596221253,7.5178377851311105,0,0,246.33504163263368,214-006479-A,214
214-006479-A-0091,La Paz,Urbano,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,POR APARENTAR SER MUY JOVEN,1.0,1.0,2.0,1.0,2.0,2.0,,2.0,,,,,,,,,,,2.0,6.0,4.0,,1.0,4.0,214-006479-A,214,0.9052380549074165,1,8,1,1,1,1,1,1,1,1,1,1,1,0,4.0,3.0,0.75,3.0,Mujer,66.0,10.0,0,Castellano,1,1,0,,5.929589143389895,1,1,246.33504163263368,214-006479-A,214
214-006479-A-0331,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,3.0,8.0,,,,1.0,214-006479-A,214,0.9052380549074164,1,1,0,0,0,1,1,1,1,1,1,1,1,1,3.0,3.0,1.0,3.0,Mujer,51.0,17.0,0,Castellano,1,1,0,8.944767611293058,8.111194566990111,0,0,246.33504163263368,214-006479-A,214
214-006479-A-0381,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,2.0,214-006479-A,214,0.9052380549074164,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4.0,3.0,0.5,2.0,Hombre,33.0,17.0,0,Castellano,1,1,0,8.853808274977197,8.699681400989514,0,0,246.33504163263368,214-006479-A,214
214-006479-A-0501,La Paz,Urbano,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,4.0,214-006479-A,214,0.9052380549074164,0,0,0,0,0,1,1,1,1,1,1,1,1,1,5.0,4.0,1.0,5.0,Hombre,19.0,12.0,0,Castellano,1,1,0,,7.184123529804028,1,0,246.33504163263368,214-006479-A,214
214-006479-A-0621,La Paz,Urbano,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,2.0,214-006479-A,214,0.9052380549074164,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3.0,2.0,0.67,2.0,Mujer,66.0,17.0,0,Castellano,1,1,0,,7.9021483456368165,0,0,246.33504163263368,214-006479-A,214
214-006479-A-0681,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,2.0,214-006479-A,214,0.9052380549074164,0,0,0,0,0,1,1,1,1,1,1,1,1,0,2.0,1.0,0.5,1.0,Mujer,36.0,17.0,0,Castellano,1,1,0,8.006700845440367,8.035149400704228,0,0,246.33504163263368,214-006479-A,214
214-006479-A-0151,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,2.0,214-006479-A,214,0.9052380549074164,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4.0,3.0,0.5,2.0,Hombre,62.0,17.0,0,Castellano,1,1,0,8.517393171418904,8.936857018924215,0,0,246.33504163263368,214-006479-A,214
214-006479-A-0211,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,2.0,214-006479-A,214,0.9052380549074164,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3.0,2.0,1.0,3.0,Hombre,41.0,17.0,0,Castellano,1,1,0,7.738880159948922,7.860857819067027,0,0,246.33504163263368,214-006479-A,214
214-006479-A-0271,La Paz,Urbano,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,2.0,214-006479-A,214,0.9052380549074165,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4.0,3.0,1.0,4.0,Mujer,56.0,17.0,0,Castellano,1,1,0,,7.5437587299348525,0,0,246.33504163263368,214-006479-A,214
214-004990-A-0031,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,8.0,,,,2.0,214-004990-A,214,0.6481058335167983,1,3,0,0,0,1,1,1,1,1,1,1,1,0,3.0,2.0,1.0,3.0,Mujer,42.0,17.0,0,Castellano,1,1,0,8.240824678099736,7.447103656682326,0,0,176.3637494206335,214-004990-A,214
214-004990-A-0071,La Paz,Urbano,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,POR SER EMPLEADA DOMESTICA,2.0,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,3.0,8.0,,,,2.0,214-004990-A,214,0.6481058335167983,1,1,0,0,0,1,1,1,1,1,1,1,1,1,2.0,2.0,1.0,2.0,Mujer,68.0,10.0,0,Castellano,1,1,0,,6.748857213282926,1,0,176.3637494206335,214-004990-A,214
214-004990-A-0121,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,PORQUE NUNCA TUVO PROBLEMAS,3.0,2.0,,,2.0,2.0,214-004990-A,214,0.6481058335167983,1,1,1,0,0,0,1,1,1,1,1,1,1,0,3.0,2.0,0.67,2.0,Mujer,72.0,12.0,0,Castellano,1,1,0,,5.250089517546911,1,1,176.3637494206335,214-004990-A,214
214-004990-A-0241,La Paz,Urbano,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,8.0,,,,3.0,214-004990-A,214,0.6481058335167983,0,0,0,1,0,1,0,1,1,1,1,1,0,1,2.0,1.0,1.5,3.0,Mujer,47.0,12.0,0,Castellano,1,1,0,7.575328145806434,6.9917899705147555,1,0,176.3637494206335,214-004990-A,214
214-004990-A-0321,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,8.0,,,,2.0,214-004990-A,214,0.6481058335167983,0,0,0,1,0,1,1,1,1,1,1,1,1,1,3.0,2.0,1.33,4.0,Hombre,46.0,12.0,1,Castellano,1,1,0,,7.549920460241596,0,0,176.3637494206335,214-004990-A,214
214-004990-A-0371,La Paz,Urbano,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,2.0,2.0,214-004990-A,214,0.6481058335167983,0,0,1,1,0,1,1,1,1,1,1,1,1,1,3.0,2.0,1.0,3.0,Mujer,26.0,12.0,0,Castellano,1,1,0,6.813774202101344,7.58194042489381,0,0,176.3637494206335,214-004990-A,214
214-004990-A-0411,La Paz,Urbano,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,3.0,8.0,,,,2.0,214-004990-A,214,0.6481058335167983,1,1,0,0,0,1,1,1,1,1,1,1,1,0,2.0,1.0,1.0,2.0,Mujer,21.0,17.0,0,Castellano,1,1,0,,8.474861574101952,0,0,176.3637494206335,214-004990-A,214
214-004990-A-0451,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,8.0,,,,3.0,214-004990-A,214,0.6481058335167983,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1.0,1.0,2.0,2.0,Mujer,35.0,12.0,0,Castellano,1,1,0,7.218704536904948,6.838255120294892,1,0,176.3637494206335,214-004990-A,214
211-000040-A-0011,La Paz,Urbano,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,2.0,,2.0,,,,,,,,,,,2.0,1.0,7.0,INCULPADO POR DENUNCIAR UN ASALTO Y LE QUITARON,2.0,4.0,211-000040-A,211,0.6194818870814346,1,5,1,1,1,0,0,1,1,1,1,1,1,1,3.0,3.0,1.33,4.0,Hombre,55.0,10.0,0,Castellano,1,1,0,8.006700845440367,6.933423025730715,1,0,168.5745485594669,211-000040-A,211
211-000040-A-0041,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,8.0,,,,2.0,211-000040-A,211,0.6194818870814345,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1.0,1.0,1.0,1.0,Hombre,59.0,12.0,0,Castellano,1,1,0,8.006700845440367,8.006700845440367,0,0,168.5745485594669,211-000040-A,211
211-000040-A-0061,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,8.0,,,,2.0,211-000040-A,211,0.6194818870814345,0,0,0,1,0,1,0,1,1,1,1,1,1,0,2.0,2.0,0.5,1.0,Mujer,35.0,17.0,0,Castellano,1,1,0,7.565793282428515,7.565793282428515,0,0,168.5745485594669,211-000040-A,211
211-000040-A-0121,La Paz,Urbano,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,2.0,8.0,,,,4.0,211-000040-A,211,0.6194818870814345,1,1,0,1,0,1,0,1,1,1,1,1,1,1,2.0,1.0,2.0,4.0,Mujer,47.0,6.0,0,Castellano,1,1,0,7.049931720885772,7.063992299301883,1,0,168.5745485594669,211-000040-A,211
211-000040-A-0171,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,8.0,,,,3.0,211-000040-A,211,0.6194818870814346,0,0,0,1,0,0,0,1,1,1,1,1,1,1,3.0,2.0,1.67,5.0,Hombre,49.0,17.0,1,Castellano,1,1,0,8.563631447671991,7.650961698118151,0,0,168.5745485594669,211-000040-A,211
211-000040-A-0201,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,4.0,211-000040-A,211,0.6194818870814345,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1.0,1.0,1.0,1.0,Hombre,42.0,17.0,0,Castellano,1,1,0,9.90353755128617,9.90353755128617,0,0,168.5745485594669,211-000040-A,211
211-000040-A-0221,La Paz,Urbano,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,8.0,,,,2.0,211-000040-A,211,0.6194818870814345,0,0,0,1,0,1,1,1,1,1,1,1,1,1,4.0,1.0,0.75,3.0,Mujer,56.0,12.0,0,Castellano,1,1,0,7.8628820346414905,7.349530892003202,1,0,168.5745485594669,211-000040-A,211
211-000040-A-0251,La Paz,Urbano,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,8.0,,,,2.0,211-000040-A,211,0.6194818870814345,0,0,0,1,0,0,0,1,1,1,1,1,1,0,4.0,3.0,1.0,4.0,Mujer,32.0,17.0,1,Castellano,1,0,1,,6.720531687763496,1,0,168.5745485594669,211-000040-A,211
211-000040-A-0281,La Paz,Urbano,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,8.0,,,,2.0,211-000040-A,211,0.6194818870814346,0,0,0,1,0,1,1,1,1,1,1,1,1,1,6.0,5.0,1.17,7.0,Hombre,24.0,17.0,0,Castellano,1,0,1,,7.4140205445174505,0,0,168.5745485594669,211-000040-A,211
211-000040-A-0301,La Paz,Urbano,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,2.0,,,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,3.0,1.0,,,2.0,3.0,211-000040-A,211,0.6194818870814345,1,3,1,0,0,1,0,1,1,1,1,1,1,1,4.0,3.0,1.5,6.0,Hombre,17.0,10.0,1,Castellano,1,0,1,,8.211372407373679,0,0,168.5745485594669,211-000040-A,211
213-003307-A-0011,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,2.0,2.0,213-003307-A,213,1.3501007423203855,0,0,1,1,0,1,0,1,1,1,1,1,0,0,3.0,2.0,1.33,4.0,Hombre,40.0,12.0,1,Castellano,1,1,0,7.601402334583733,6.423165811226201,1,1,367.3918929554461,213-003307-A,213
213-003307-A-0031,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,2.0,3.0,213-003307-A,213,1.3501007423203855,0,0,1,1,0,1,0,1,1,1,1,1,0,1,2.0,2.0,1.0,2.0,Mujer,34.0,17.0,1,Castellano,1,1,0,,5.612823886738916,1,1,367.3918929554461,213-003307-A,213
213-003307-A-0051,La Paz,Urbano,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,2.0,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,2.0,8.0,,,,2.0,213-003307-A,213,1.3501007423203855,1,6,0,1,0,0,0,1,1,1,1,1,0,0,2.0,2.0,2.0,4.0,Mujer,36.0,4.0,1,Castellano,1,1,0,7.618791480387221,7.478494725131489,0,0,367.3918929554461,213-003307-A,213
213-003307-A-0071,La Paz,Urbano,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,2.0,,,,,,,,,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,3.0,4.0,,,2.0,4.0,213-003307-A,213,1.3501007423203855,1,8,1,0,0,1,0,1,1,1,1,1,1,0,2.0,2.0,2.0,4.0,Mujer,31.0,12.0,1,Castellano,1,1,0,6.90875477931522,6.320768294250582,1,1,367.3918929554461,213-003307-A,213
213-003307-A-0091,La Paz,Urbano,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,SU ASPECTO,2.0,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,8.0,,,,3.0,213-003307-A,213,1.3501007423203855,1,2,0,1,0,1,1,1,1,1,1,1,1,0,1.0,1.0,4.0,4.0,Mujer,28.0,12.0,1,Originaria,1,1,0,,6.60038057318462,1,1,367.3918929554461,213-003307-A,213
213-003307-A-0111,La Paz,Urbano,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,5.0,,,1.0,4.0,213-003307-A,213,1.3501007423203855,0,0,1,0,0,1,0,1,1,1,1,1,1,1,2.0,1.0,1.0,2.0,Mujer,24.0,17.0,0,Castellano,1,1,0,7.208600337960199,8.274739391567527,0,0,367.3918929554461,213-003307-A,213
213-003307-A-0131,La Paz,Urbano,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,8.0,,,,4.0,213-003307-A,213,1.3501007423203855,0,0,0,1,0,1,1,1,1,1,1,1,1,1,3.0,2.0,1.0,3.0,Hombre,64.0,17.0,0,Castellano,1,1,0,8.699681400989514,8.135460822257347,0,0,367.3918929554461,213-003307-A,213
213-003307-A-0151,La Paz,Urbano,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,2.0,4.0,213-003307-A,213,1.3501007423203855,0,0,1,1,0,1,1,1,1,1,1,1,1,1,4.0,3.0,1.0,4.0,Mujer,21.0,17.0,0,Castellano,1,1,0,,7.507516269966125,0,0,367.3918929554461,213-003307-A,213
213-003307-A-0191,La Paz,Urbano,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,,2.0,213-003307-A,213,1.3501007423203855,0,0,0,0,0,1,0,1,1,1,1,1,0,1,2.0,1.0,1.5,3.0,Hombre,31.0,12.0,0,Castellano,1,1,0,7.8628820346414905,7.768345300135278,0,0,367.3918929554461,213-003307-A,213
